Instance,Method,Profit,BKS,Gap,Time
2I1,Greedy_MinConflicts,1654,1753,5.647461494580719,0.000125
2I1,GRASP_100_0.3,1043,1753,40.50199657729606,0.096296
2I2,Greedy_MaxProfit,1803,1803,0.0,9.8e-05
2I2,Greedy_MinWeight,663,1803,63.2279534109817,7.3e-05
2I2,Greedy_MaxProfitWeight,663,1803,63.2279534109817,7.5e-05
2I2,Greedy_MinConflicts,1530,1803,15.141430948419302,0.000116
2I2,GRASP_100_0.3,1172,1803,34.99722684414864,0.094916
2I3,Greedy_MaxProfit,1851,1851,0.0,0.000158
2I3,Greedy_MinWeight,759,1851,58.995137763371154,9.1e-05
2I3,Greedy_MaxProfitWeight,638,1851,65.53214478660183,8.6e-05
2I3,Greedy_MinConflicts,1656,1851,10.53484602917342,0.000114
2I3,GRASP_100_0.3,867,1851,53.16045380875203,0.101592
2I4,Greedy_MaxProfit,1985,1985,0.0,0.000109
2I4,Greedy_MinWeight,631,1985,68.21158690176323,6.3e-05
2I4,Greedy_MaxProfitWeight,631,1985,68.21158690176323,5.2e-05
2I4,Greedy_MinConflicts,1237,1985,37.68261964735517,0.000113
2I4,GRASP_100_0.3,778,1985,60.806045340050375,0.088685
2I5,Greedy_MaxProfit,1979,1979,0.0,9.9e-05
2I5,Greedy_MinWeight,766,1979,61.29358261748358,6.2e-05
2I5,Greedy_MaxProfitWeight,766,1979,61.29358261748358,5.2e-05
2I5,Greedy_MinConflicts,1632,1979,17.53410813542193,0.000152
2I5,GRASP_100_0.3,1177,1979,40.5255179383527,0.096432
3I1,Greedy_MaxProfit,1315,1315,0.0,9.2e-05
3I1,Greedy_MinWeight,258,1315,80.38022813688212,7.9e-05
3I1,Greedy_MaxProfitWeight,258,1315,80.38022813688212,5.6e-05
3I1,Greedy_MinConflicts,1273,1315,3.193916349809886,9.1e-05
3I1,GRASP_100_0.3,390,1315,70.34220532319392,0.054708
3I2,Greedy_MaxProfit,1407,1407,0.0,7.3e-05
3I2,Greedy_MinWeight,536,1407,61.904761904761905,4.7e-05
3I2,Greedy_MaxProfitWeight,536,1407,61.904761904761905,4.2e-05
3I2,Greedy_MinConflicts,785,1407,44.207533759772566,8.3e-05
3I2,GRASP_100_0.3,626,1407,55.508173418621176,0.051194
3I3,Greedy_MaxProfit,1390,1390,0.0,6.2e-05
3I3,Greedy_MinWeight,425,1390,69.42446043165468,5.6e-05
3I3,Greedy_MaxProfitWeight,425,1390,69.42446043165468,5e-05
3I3,Greedy_MinConflicts,1016,1390,26.906474820143885,8.8e-05
3I3,GRASP_100_0.3,612,1390,55.97122302158274,0.05008
3I4,Greedy_MaxProfit,1396,1396,0.0,6.3e-05
3I4,Greedy_MinWeight,709,1396,49.212034383954155,5.1e-05
3I4,Greedy_MaxProfitWeight,709,1396,49.212034383954155,5.7e-05
3I4,Greedy_MinConflicts,1102,1396,21.060171919770774,8.5e-05
3I4,GRASP_100_0.3,709,1396,49.212034383954155,0.056931
3I5,Greedy_MaxProfit,1365,1365,0.0,6.5e-05
3I5,Greedy_MinWeight,390,1365,71.42857142857143,5.6e-05
3I5,Greedy_MaxProfitWeight,390,1365,71.42857142857143,4.2e-05
3I5,Greedy_MinConflicts,1122,1365,17.802197802197803,9.2e-05
3I5,GRASP_100_0.3,826,1365,39.48717948717949,0.054819
4I1,Greedy_MaxProfit,981,981,0.0,5.7e-05
4I1,Greedy_MinWeight,251,981,74.4138634046891,4.7e-05
4I1,Greedy_MaxProfitWeight,251,981,74.4138634046891,4.3e-05
4I1,Greedy_MinConflicts,800,981,18.450560652395513,7.6e-05
4I1,GRASP_100_0.3,467,981,52.39551478083588,0.036813
4I2,Greedy_MaxProfit,1118,1118,0.0,5.4e-05
4I2,Greedy_MinWeight,308,1118,72.45080500894454,4.7e-05
4I2,Greedy_MaxProfitWeight,308,1118,72.45080500894454,3.8e-05
4I2,Greedy_MinConflicts,645,1118,42.30769230769231,7.8e-05
4I2,GRASP_100_0.3,408,1118,63.50626118067979,0.03503
4I3,Greedy_MaxProfit,1109,1109,0.0,5.4e-05
4I3,Greedy_MinWeight,413,1109,62.759242560865644,3.4e-05
4I3,Greedy_MaxProfitWeight,413,1109,62.759242560865644,2.6e-05
4I3,Greedy_MinConflicts,719,1109,35.166816952209196,7e-05
4I3,GRASP_100_0.3,413,1109,62.759242560865644,0.027268
4I4,Greedy_MaxProfit,1209,1209,0.0,5.6e-05
4I4,Greedy_MinWeight,377,1209,68.81720430107528,5.2e-05
4I4,Greedy_MaxProfitWeight,377,1209,68.81720430107528,3.6e-05
4I4,Greedy_MinConflicts,815,1209,32.5889164598842,7.4e-05
4I4,GRASP_100_0.3,534,1209,55.831265508684865,0.035534
4I5,Greedy_MaxProfit,859,859,0.0,5.1e-05
4I5,Greedy_MinWeight,207,859,75.90221187427241,4.8e-05
4I5,Greedy_MaxProfitWeight,207,859,75.90221187427241,3.9e-05
4I5,Greedy_MinConflicts,838,859,2.4447031431897557,7.8e-05
4I5,GRASP_100_0.3,406,859,52.73573923166472,0.032945
5I1,Greedy_MaxProfit,6884,6884,0.0,0.000518
5I1,Greedy_MinWeight,2542,6884,63.073794305636255,0.000386
5I1,Greedy_MaxProfitWeight,2542,6884,63.073794305636255,0.000367
5I1,Greedy_MinConflicts,5519,6884,19.82858803021499,0.000647
5I1,GRASP_100_0.3,3103,6884,54.92446252178965,2.256623
5I2,Greedy_MaxProfit,6867,6867,0.0,0.00047
5I2,Greedy_MinWeight,2404,6867,64.99199068006408,0.00036
5I2,Greedy_MaxProfitWeight,2404,6867,64.99199068006408,0.00034
5I2,Greedy_MinConflicts,5395,6867,21.43585262851318,0.000609
5I2,GRASP_100_0.3,3501,6867,49.0170380078637,2.329778
5I3,Greedy_MaxProfit,6856,6856,0.0,0.000519
5I3,Greedy_MinWeight,2445,6856,64.33780630105016,0.000373
5I3,Greedy_MaxProfitWeight,2445,6856,64.33780630105016,0.000341
5I3,Greedy_MinConflicts,5134,6856,25.116686114352394,0.000621
5I3,GRASP_100_0.3,3322,6856,51.546091015169196,2.190378
5I4,Greedy_MaxProfit,6547,6547,0.0,0.000541
5I4,Greedy_MinWeight,2520,6547,61.50908813196884,0.000375
5I4,Greedy_MaxProfitWeight,2520,6547,61.50908813196884,0.000347
5I4,Greedy_MinConflicts,5284,6547,19.29127844814419,0.000671
5I4,GRASP_100_0.3,3525,6547,46.15854589888498,2.368585
5I5,Greedy_MaxProfit,6698,6698,0.0,0.000519
5I5,Greedy_MinWeight,2327,6698,65.25828605553897,0.000368
5I5,Greedy_MaxProfitWeight,2327,6698,65.25828605553897,0.000353
5I5,Greedy_MinConflicts,4935,6698,26.32128993729472,0.000624
5I5,GRASP_100_0.3,3312,6698,50.55240370259779,2.152327
6I1,Greedy_MaxProfit,6218,6218,0.0,0.000489
6I1,Greedy_MinWeight,1925,6218,69.04149244129945,0.000323
6I1,Greedy_MaxProfitWeight,1925,6218,69.04149244129945,0.000296
6I1,Greedy_MinConflicts,4734,6218,23.866194917980057,0.00053
6I1,GRASP_100_0.3,2852,6218,54.13316178835639,1.711487
6I2,Greedy_MaxProfit,6124,6124,0.0,0.000463
6I2,Greedy_MinWeight,1973,6124,67.78249510124101,0.000327
6I2,Greedy_MaxProfitWeight,1973,6124,67.78249510124101,0.000318
6I2,Greedy_MinConflicts,4587,6124,25.097975179621162,0.000559
6I2,GRASP_100_0.3,2727,6124,55.470280862181575,1.668282
6I3,Greedy_MaxProfit,6008,6008,0.0,0.000476
6I3,Greedy_MinWeight,2383,6008,60.33621837549934,0.000332
6I3,Greedy_MaxProfitWeight,2383,6008,60.33621837549934,0.000346
6I3,Greedy_MinConflicts,4452,6008,25.898801597869507,0.000537
6I3,GRASP_100_0.3,3174,6008,47.17043941411451,1.725401
6I4,Greedy_MaxProfit,6319,6319,0.0,0.000471
6I4,Greedy_MinWeight,2039,6319,67.73223611330906,0.000324
6I4,Greedy_MaxProfitWeight,2039,6319,67.73223611330906,0.000289
6I4,Greedy_MinConflicts,4932,6319,21.949675581579363,0.000539
6I4,GRASP_100_0.3,2837,6319,55.10365564171546,1.626416
6I5,Greedy_MaxProfit,5980,5980,0.0,0.000444
6I5,Greedy_MinWeight,2685,5980,55.10033444816054,0.000316
6I5,Greedy_MaxProfitWeight,2685,5980,55.10033444816054,0.000314
6I5,Greedy_MinConflicts,4418,5980,26.120401337792643,0.000519
6I5,GRASP_100_0.3,3180,5980,46.82274247491639,1.639962
7I1,Greedy_MaxProfit,5253,5253,0.0,0.000409
7I1,Greedy_MinWeight,2262,5253,56.938892061679034,0.000292
7I1,Greedy_MaxProfitWeight,2262,5253,56.938892061679034,0.000285
7I1,Greedy_MinConflicts,4146,5253,21.07367218732153,0.000491
7I1,GRASP_100_0.3,2845,5253,45.84047211117457,1.474182
7I2,Greedy_MaxProfit,5429,5429,0.0,0.000414
7I2,Greedy_MinWeight,1809,5429,66.67894639896849,0.000291
7I2,Greedy_MaxProfitWeight,1809,5429,66.67894639896849,0.000284
7I2,Greedy_MinConflicts,3614,5429,33.43157119174802,0.000484
7I2,GRASP_100_0.3,2494,5429,54.061521458832196,1.33829
7I3,Greedy_MaxProfit,5228,5228,0.0,0.00044
7I3,Greedy_MinWeight,1844,5228,64.7283856159143,0.000298
7I3,Greedy_MaxProfitWeight,1844,5228,64.7283856159143,0.00027
7I3,Greedy_MinConflicts,3886,5228,25.66947207345065,0.000469
7I3,GRASP_100_0.3,2291,5228,56.17827084927315,1.280418
7I4,Greedy_MaxProfit,4793,4793,0.0,0.000388
7I4,Greedy_MinWeight,1718,4793,64.15606092217818,0.000286
7I4,Greedy_MaxProfitWeight,1718,4793,64.15606092217818,0.000268
7I4,Greedy_MinConflicts,3950,4793,17.58814938451909,0.000502
7I4,GRASP_100_0.3,2455,4793,48.779470060504906,1.42233
7I5,Greedy_MaxProfit,5617,5617,0.0,0.000401
7I5,Greedy_MinWeight,1893,5617,66.29873598006053,0.000296
7I5,Greedy_MaxProfitWeight,1893,5617,66.29873598006053,0.00026
7I5,Greedy_MinConflicts,3766,5617,32.95353391490119,0.000477
7I5,GRASP_100_0.3,2711,5617,51.73580202955315,1.297228
8I1,Greedy_MaxProfit,4651,4651,0.0,0.000346
8I1,Greedy_MinWeight,1597,4651,65.66329821543754,0.00027
8I1,Greedy_MaxProfitWeight,1597,4651,65.66329821543754,0.000252
8I1,Greedy_MinConflicts,3561,4651,23.43582025370888,0.000438
8I1,GRASP_100_0.3,2386,4651,48.699204472156524,1.18054
8I2,Greedy_MaxProfit,5178,5178,0.0,0.000337
8I2,Greedy_MinWeight,1997,5178,61.43298570876786,0.000271
8I2,Greedy_MaxProfitWeight,1997,5178,61.43298570876786,0.000253
8I2,Greedy_MinConflicts,3469,5178,33.00502124372345,0.000426
8I2,GRASP_100_0.3,2291,5178,55.75511780610274,1.180471
8I3,Greedy_MaxProfit,4268,4268,0.0,0.000412
8I3,Greedy_MinWeight,1435,4268,66.37769447047798,0.000297
8I3,Greedy_MaxProfitWeight,1435,4268,66.37769447047798,0.000245
8I3,Greedy_MinConflicts,3122,4268,26.85098406747891,0.000451
8I3,GRASP_100_0.3,2151,4268,49.60168697282099,1.151949
8I4,Greedy_MaxProfit,5145,5145,0.0,0.000466
8I4,Greedy_MinWeight,1257,5145,75.56851311953353,0.000341
8I4,Greedy_MaxProfitWeight,1257,5145,75.56851311953353,0.00026
8I4,Greedy_MinConflicts,3259,5145,36.65694849368319,0.00045
8I4,GRASP_100_0.3,2100,5145,59.183673469387756,0.998116
8I5,Greedy_MaxProfit,5056,5056,0.0,0.000398
8I5,Greedy_MinWeight,1818,5056,64.04272151898735,0.000285
8I5,Greedy_MaxProfitWeight,1818,5056,64.04272151898735,0.000239
8I5,Greedy_MinConflicts,3271,5056,35.30458860759494,0.000425
8I5,GRASP_100_0.3,2160,5056,57.27848101265823,1.031942
9I1,Greedy_MaxProfit,4591,4591,0.0,0.00036
9I1,Greedy_MinWeight,1640,4591,64.27793509039425,0.000261
9I1,Greedy_MaxProfitWeight,1640,4591,64.27793509039425,0.000223
9I1,Greedy_MinConflicts,3097,4591,32.54192986277499,0.000386
9I1,GRASP_100_0.3,2181,4591,52.49401001960358,0.917194
9I2,Greedy_MaxProfit,4240,4240,0.0,0.000322
9I2,Greedy_MinWeight,1326,4240,68.72641509433961,0.000233
9I2,Greedy_MaxProfitWeight,1326,4240,68.72641509433961,0.000229
9I2,Greedy_MinConflicts,2916,4240,31.22641509433962,0.000398
9I2,GRASP_100_0.3,2265,4240,46.58018867924528,0.987909
9I3,Greedy_MaxProfit,4383,4383,0.0,0.000342
9I3,Greedy_MinWeight,2062,4383,52.95459730778006,0.000246
9I3,Greedy_MaxProfitWeight,2062,4383,52.95459730778006,0.000237
9I3,Greedy_MinConflicts,3239,4383,26.100844170659364,0.0004
9I3,GRASP_100_0.3,2143,4383,51.106548026465894,0.901826
9I4,Greedy_MaxProfit,4654,4654,0.0,0.000406
9I4,Greedy_MinWeight,1329,4654,71.44391920928234,0.000247
9I4,Greedy_MaxProfitWeight,1329,4654,71.44391920928234,0.000234
9I4,Greedy_MinConflicts,3405,4654,26.837129351095832,0.000423
9I4,GRASP_100_0.3,1870,4654,59.819510098839714,0.867489
9I5,Greedy_MaxProfit,4308,4308,0.0,0.00033
9I5,Greedy_MinWeight,1763,4308,59.076137418755806,0.00024
9I5,Greedy_MaxProfitWeight,1763,4308,59.076137418755806,0.000245
9I5,Greedy_MinConflicts,3517,4308,18.361188486536676,0.000402
9I5,GRASP_100_0.3,2051,4308,52.39090064995358,0.910055
11I1.txt,Greedy_MaxProfit,31741,31741,0.0,0.001263
11I1.txt,Greedy_MinWeight,11919,31741,62.44919819791437,0.001254
11I1.txt,Greedy_MaxProfitWeight,11919,31741,62.44919819791437,0.001201
11I1.txt,Greedy_MinConflicts,25579,31741,19.41337702025771,0.001258
11I1.txt,GRASP_100_0.3,15604,31741,50.83960807788035,8.390376
11I2.txt,Greedy_MaxProfit,31272,31272,0.0,0.001162
11I2.txt,Greedy_MinWeight,11017,31272,64.77040163724737,0.001261
11I2.txt,Greedy_MaxProfitWeight,11017,31272,64.77040163724737,0.001151
11I2.txt,Greedy_MinConflicts,23407,31272,25.150294192888207,0.001153
11I2.txt,GRASP_100_0.3,15712,31272,49.75697109235098,8.128197
11I3.txt,Greedy_MaxProfit,31520,31520,0.0,0.00119
11I3.txt,Greedy_MinWeight,8492,31520,73.05837563451777,0.001139
11I3.txt,Greedy_MaxProfitWeight,8492,31520,73.05837563451777,0.00109
11I3.txt,Greedy_MinConflicts,22635,31520,28.18845177664975,0.001151
11I3.txt,GRASP_100_0.3,16181,31520,48.66434010152284,8.370241
11I4.txt,Greedy_MaxProfit,30799,30799,0.0,0.00118
11I4.txt,Greedy_MinWeight,10571,30799,65.67745706029416,0.001189
11I4.txt,Greedy_MaxProfitWeight,10571,30799,65.67745706029416,0.001107
11I4.txt,Greedy_MinConflicts,23345,30799,24.202084483262443,0.001157
11I4.txt,GRASP_100_0.3,16653,30799,45.930062664372215,8.201613
11I5.txt,Greedy_MaxProfit,31375,31375,0.0,0.001302
11I5.txt,Greedy_MinWeight,10002,31375,68.12111553784861,0.001141
11I5.txt,Greedy_MaxProfitWeight,10002,31375,68.12111553784861,0.001102
11I5.txt,Greedy_MinConflicts,24946,31375,20.490836653386456,0.001285
11I5.txt,GRASP_100_0.3,17310,31375,44.82868525896414,8.623743
12I1.txt,Greedy_MaxProfit,20040,20040,0.0,0.000724
12I1.txt,Greedy_MinWeight,5380,20040,73.15369261477046,0.000707
12I1.txt,Greedy_MaxProfitWeight,5380,20040,73.15369261477046,0.000694
12I1.txt,Greedy_MinConflicts,16118,20040,19.570858283433136,0.000698
12I1.txt,GRASP_100_0.3,8268,20040,58.74251497005988,2.822771
12I2.txt,Greedy_MaxProfit,18860,18860,0.0,0.000766
12I2.txt,Greedy_MinWeight,6066,18860,67.83669141039238,0.000784
12I2.txt,Greedy_MaxProfitWeight,6066,18860,67.83669141039238,0.000744
12I2.txt,Greedy_MinConflicts,13646,18860,27.645811240721102,0.000693
12I2.txt,GRASP_100_0.3,8364,18860,55.65217391304348,2.69956
12I3.txt,Greedy_MaxProfit,18921,18921,0.0,0.000746
12I3.txt,Greedy_MinWeight,4755,18921,74.86919296020295,0.000738
12I3.txt,Greedy_MaxProfitWeight,4755,18921,74.86919296020295,0.000676
12I3.txt,Greedy_MinConflicts,12245,18921,35.28354738121664,0.000696
12I3.txt,GRASP_100_0.3,8121,18921,57.079435547804025,2.833243
12I4.txt,Greedy_MaxProfit,18976,18976,0.0,0.000722
12I4.txt,Greedy_MinWeight,5842,18976,69.21374367622259,0.00071
12I4.txt,Greedy_MaxProfitWeight,5842,18976,69.21374367622259,0.000736
12I4.txt,Greedy_MinConflicts,13613,18976,28.26201517706577,0.000756
12I4.txt,GRASP_100_0.3,8467,18976,55.380480607082625,2.762556
12I5.txt,Greedy_MaxProfit,18478,18478,0.0,0.000755
12I5.txt,Greedy_MinWeight,5931,18478,67.90237038640545,0.00064
12I5.txt,Greedy_MaxProfitWeight,5931,18478,67.90237038640545,0.000679
12I5.txt,Greedy_MinConflicts,15000,18478,18.822383374824113,0.000721
12I5.txt,GRASP_100_0.3,8699,18478,52.922394198506325,2.737541
13I1.txt,Greedy_MaxProfit,13294,13294,0.0,0.000624
13I1.txt,Greedy_MinWeight,3431,13294,74.19136452534978,0.000616
13I1.txt,Greedy_MaxProfitWeight,3431,13294,74.19136452534978,0.000568
13I1.txt,Greedy_MinConflicts,9555,13294,28.125470136903868,0.000523
13I1.txt,GRASP_100_0.3,5907,13294,55.56642094177825,1.4365
13I2.txt,Greedy_MaxProfit,13747,13747,0.0,0.000547
13I2.txt,Greedy_MinWeight,4509,13747,67.20011638903033,0.000548
13I2.txt,Greedy_MaxProfitWeight,4509,13747,67.20011638903033,0.000504
13I2.txt,Greedy_MinConflicts,9777,13747,28.879028151596714,0.00057
13I2.txt,GRASP_100_0.3,6651,13747,51.618534953080676,1.534911
13I3.txt,Greedy_MaxProfit,14540,14540,0.0,0.000649
13I3.txt,Greedy_MinWeight,3544,14540,75.62585969738652,0.000557
13I3.txt,Greedy_MaxProfitWeight,3544,14540,75.62585969738652,0.000512
13I3.txt,Greedy_MinConflicts,9318,14540,35.91471801925722,0.000507
13I3.txt,GRASP_100_0.3,5864,14540,59.669876203576344,1.445271
13I4.txt,Greedy_MaxProfit,13749,13749,0.0,0.000549
13I4.txt,Greedy_MinWeight,3749,13749,72.73256236817222,0.000526
13I4.txt,Greedy_MaxProfitWeight,3749,13749,72.73256236817222,0.000484
13I4.txt,Greedy_MinConflicts,8109,13749,41.02116517564914,0.000514
13I4.txt,GRASP_100_0.3,5929,13749,56.87686377191068,1.449678
13I5.txt,Greedy_MaxProfit,14021,14021,0.0,0.000562
13I5.txt,Greedy_MinWeight,3238,14021,76.90606946722774,0.000516
13I5.txt,Greedy_MaxProfitWeight,3238,14021,76.90606946722774,0.00051
13I5.txt,Greedy_MinConflicts,9831,14021,29.88374580985664,0.000541
13I5.txt,GRASP_100_0.3,5810,14021,58.56215676485272,1.406573
14I1.txt,Greedy_MaxProfit,11276,11276,0.0,0.000534
14I1.txt,Greedy_MinWeight,2121,11276,81.19013834693153,0.00055
14I1.txt,Greedy_MaxProfitWeight,2121,11276,81.19013834693153,0.000466
14I1.txt,Greedy_MinConflicts,7083,11276,37.185172046825116,0.000505
14I1.txt,GRASP_100_0.3,4392,11276,61.0500177367861,0.946651
14I2.txt,Greedy_MaxProfit,10098,10098,0.0,0.000485
14I2.txt,Greedy_MinWeight,2517,10098,75.07427213309566,0.00049
14I2.txt,Greedy_MaxProfitWeight,2517,10098,75.07427213309566,0.00045
14I2.txt,Greedy_MinConflicts,7597,10098,24.76728064963359,0.000467
14I2.txt,GRASP_100_0.3,4620,10098,54.248366013071895,0.967422
14I3.txt,Greedy_MaxProfit,11590,11590,0.0,0.000514
14I3.txt,Greedy_MinWeight,2059,11590,82.23468507333908,0.00049
14I3.txt,Greedy_MaxProfitWeight,2059,11590,82.23468507333908,0.000437
14I3.txt,Greedy_MinConflicts,7037,11590,39.28386540120794,0.000476
14I3.txt,GRASP_100_0.3,4755,11590,58.973252804141495,0.943527
14I4.txt,Greedy_MaxProfit,11025,11025,0.0,0.000488
14I4.txt,Greedy_MinWeight,2708,11025,75.43764172335601,0.000464
14I4.txt,Greedy_MaxProfitWeight,2708,11025,75.43764172335601,0.000414
14I4.txt,Greedy_MinConflicts,7593,11025,31.12925170068027,0.000462
14I4.txt,GRASP_100_0.3,4432,11025,59.800453514739225,0.944036
14I5.txt,Greedy_MaxProfit,10283,10283,0.0,0.000763
14I5.txt,Greedy_MinWeight,2953,10283,71.28269960128367,0.000691
14I5.txt,Greedy_MaxProfitWeight,2953,10283,71.28269960128367,0.000532
14I5.txt,Greedy_MinConflicts,7173,10283,30.24409219099485,0.000501
14I5.txt,GRASP_100_0.3,4435,10283,56.870563065253336,0.93387
15I1.txt,Greedy_MaxProfit,9051,9051,0.0,0.000456
15I1.txt,Greedy_MinWeight,1506,9051,83.36095459065297,0.00045
15I1.txt,Greedy_MaxProfitWeight,1506,9051,83.36095459065297,0.00068
15I1.txt,Greedy_MinConflicts,5497,9051,39.26637940559054,0.000378
15I1.txt,GRASP_100_0.3,3294,9051,63.60623135565131,0.624256
15I2.txt,Greedy_MaxProfit,9484,9484,0.0,0.00046
15I2.txt,Greedy_MinWeight,2326,9484,75.47448334036272,0.000402
15I2.txt,Greedy_MaxProfitWeight,2326,9484,75.47448334036272,0.000343
15I2.txt,Greedy_MinConflicts,6538,9484,31.062842682412484,0.000374
15I2.txt,GRASP_100_0.3,3432,9484,63.81273724167018,0.660289
15I3.txt,Greedy_MaxProfit,9505,9505,0.0,0.0004
15I3.txt,Greedy_MinWeight,2201,9505,76.84376643871647,0.000418
15I3.txt,Greedy_MaxProfitWeight,2201,9505,76.84376643871647,0.000349
15I3.txt,Greedy_MinConflicts,4635,9505,51.23619147816938,0.000373
15I3.txt,GRASP_100_0.3,3948,9505,58.46396633350868,0.6533
15I4.txt,Greedy_MaxProfit,8753,8753,0.0,0.000414
15I4.txt,Greedy_MinWeight,2547,8753,70.90140523249173,0.000432
15I4.txt,Greedy_MaxProfitWeight,2547,8753,70.90140523249173,0.000358
15I4.txt,Greedy_MinConflicts,6442,8753,26.402376328116073,0.000414
15I4.txt,GRASP_100_0.3,3945,8753,54.92973837541414,0.676127
15I5.txt,Greedy_MaxProfit,8538,8538,0.0,0.000449
15I5.txt,Greedy_MinWeight,1469,8538,82.79456547200749,0.000428
15I5.txt,Greedy_MaxProfitWeight,1469,8538,82.79456547200749,0.000374
15I5.txt,Greedy_MinConflicts,5574,8538,34.71539002108222,0.000381
15I5.txt,GRASP_100_0.3,3737,8538,56.23096743968142,0.629225
16I1.txt,Greedy_MaxProfit,34837,34837,0.0,0.001671
16I1.txt,Greedy_MinWeight,11159,34837,67.96796509458335,0.00168
16I1.txt,Greedy_MaxProfitWeight,11159,34837,67.96796509458335,0.00173
16I1.txt,Greedy_MinConflicts,24597,34837,29.39403507764733,0.001677
16I1.txt,GRASP_100_0.3,15419,34837,55.73958722048397,12.726323
16I2.txt,Greedy_MaxProfit,36056,36056,0.0,0.002056
16I2.txt,Greedy_MinWeight,10112,36056,71.95473707566008,0.001606
16I2.txt,Greedy_MaxProfitWeight,10112,36056,71.95473707566008,0.001711
16I2.txt,Greedy_MinConflicts,25509,36056,29.251719547370758,0.001703
16I2.txt,GRASP_100_0.3,16807,36056,53.38639893499002,12.611418
16I3.txt,Greedy_MaxProfit,34621,34621,0.0,0.001959
16I3.txt,Greedy_MinWeight,10227,34621,70.46012535744201,0.001695
16I3.txt,Greedy_MaxProfitWeight,10227,34621,70.46012535744201,0.001628
16I3.txt,Greedy_MinConflicts,25411,34621,26.602351174142864,0.001677
16I3.txt,GRASP_100_0.3,16274,34621,52.99384766471217,13.18433
16I4.txt,Greedy_MaxProfit,35169,35169,0.0,0.002108
16I4.txt,Greedy_MinWeight,11628,35169,66.93679092382496,0.001721
